marca,modelo,emplacados,acumulado_anual,data,year,month
FIAT,PULSE,2652,5485,2024-02-02,2024,2
JEEP,RENEGADE,3502,6521,2024-02-02,2024,2
VW,NIVUS,3250,6788,2024-02-02,2024,2
FIAT,FASTBACK,3594,6886,2024-02-02,2024,2
VW,T_CROSS,4039,7397,2024-02-02,2024,2
JEEP,COMPASS,4074,7665,2024-02-02,2024,2
GM,TRACKER,3674,7954,2024-02-02,2024,2
NISSAN,KICKS,3907,7981,2024-02-02,2024,2
HYUNDAI,CRETA,4385,9283,2024-02-02,2024,2
GM,CORVETTE,8,17,2024-02-02,2024,2
BMW,M2,25,25,2024-02-02,2024,2
FORD,MUSTANG,15,30,2024-02-02,2024,2
PORSCHE,TAYCAN,9,31,2024-02-02,2024,2
HONDA,HR-V,3221,6051,2024-02-02,2024,2
BMW,M3,24,32,2024-02-02,2024,2
PORSCHE,BOXSTER,84,126,2024-02-02,2024,2
PORSCHE,911,157,237,2024-02-02,2024,2
KIA,CARNIVAL,2,2,2024-02-02,2024,2
TOYOTA,SIENNA,3,7,2024-02-02,2024,2
CHRYSLER,PACIFICA,6,7,2024-02-02,2024,2
GM,SPIN,755,1856,2024-02-02,2024,2
FIAT,DOBLO,0,1,2024-02-02,2024,2
VW,QUANTUM,0,1,2024-02-02,2024,2
AUDI,RS6_AVANT,7,13,2024-02-02,2024,2
VW,SPACE_FOX,1,1,2024-02-02,2024,2
BMW,I5,6,6,2024-02-02,2024,2
TOYOTA,CAMRY,5,11,2024-02-02,2024,2
GM,CAMARO,16,38,2024-02-02,2024,2
TOYOTA,COROLLA_CROSS,2878,5962,2024-02-02,2024,2
CAOA_CHERY,TIGGO_5X,1991,3970,2024-02-02,2024,2
BYD,SONG_PLUS,1901,3421,2024-02-02,2024,2
MBENZ,GLC,108,195,2024-02-02,2024,2
KIA,SPORTAGE,88,210,2024-02-02,2024,2
CITROEN,C3_AIRCROSS,204,223,2024-02-02,2024,2
AUDI,Q5,145,267,2024-02-02,2024,2
VOLVO,XC40,81,273,2024-02-02,2024,2
MITSUBISHI,PAJERO,135,278,2024-02-02,2024,2
LAND_ROVER,DISCOVERY,157,291,2024-02-02,2024,2
AUDI,Q3,175,318,2024-02-02,2024,2
TOYOTA,RAV4,206,325,2024-02-02,2024,2
PEUGEOT,E2008,62,331,2024-02-02,2024,2
CITROEN,C4_CACTUS,154,347,2024-02-02,2024,2
FORD,BRONCO,203,360,2024-02-02,2024,2
GM,EQUINOX,193,382,2024-02-02,2024,2
VOLVO,XC60,166,451,2024-02-02,2024,2
BYD,YUAN_PLUS,226,500,2024-02-02,2024,2
VW,TIGUAN,279,564,2024-02-02,2024,2
BMW,X1,384,617,2024-02-02,2024,2
HONDA,ZR-V,390,786,2024-02-02,2024,2
FORD,TERRITORY,545,1055,2024-02-02,2024,2
MITSUBISHI,ECLIPSE_CROSS,562,1065,2024-02-02,2024,2
CAOA_CHERY,TIGGO_7,522,1109,2024-02-02,2024,2
CAOA_CHERY,TIGGO_8,807,1681,2024-02-02,2024,2
VW,TAOS,1068,2162,2024-02-02,2024,2
JEEP,COMMANDER,1075,2191,2024-02-02,2024,2
TOYOTA,HILUX_SW4,1085,2478,2024-02-02,2024,2
GWM,HAVAL_H6,1127,2746,2024-02-02,2024,2
RENAULT,DUSTER,1556,3338,2024-02-02,2024,2
BMW,I4,7,13,2024-02-02,2024,2
AUDI,A4,6,15,2024-02-02,2024,2
PORSCHE,CAYMAN,30,44,2024-02-02,2024,2
BYD,HAN,6,25,2024-02-02,2024,2
GM,PRISMA,0,1,2024-02-02,2024,2
RENAULT,LOGAN,209,281,2024-02-02,2024,2
HYUNDAI,HB20S,2205,3907,2024-02-02,2024,2
FIAT,CRONOS,1657,4583,2024-02-02,2024,2
MBENZ,CLASSE_A,1,4,2024-02-02,2024,2
MBENZ,A45_AMG,4,6,2024-02-02,2024,2
TOYOTA,COROLLA_GR,2,9,2024-02-02,2024,2
HONDA,CIVIC_TYPE-R,9,22,2024-02-02,2024,2
AUDI,A3,23,46,2024-02-02,2024,2
GM,CRUZE_HB,60,95,2024-02-02,2024,2
JAC,E-JS1,140,251,2024-02-02,2024,2
LEXUS,ES300,7,22,2024-02-02,2024,2
GWM,ORA_03,588,1284,2024-02-02,2024,2
HONDA,CITY_HATCH,775,1569,2024-02-02,2024,2
PEUGEOT,208,1548,3373,2024-02-02,2024,2
CITROEN,C3,1515,3394,2024-02-02,2024,2
BYD,DOLPHIN,1807,3626,2024-02-02,2024,2
TOYOTA,YARIS_HB,1841,3844,2024-02-02,2024,2
GM,ONIX,4299,10013,2024-02-02,2024,2
FIAT,ARGO,6507,11203,2024-02-02,2024,2
HYUNDAI,HB20,5287,12765,2024-02-02,2024,2
VW,POLO,8063,15321,2024-02-02,2024,2
FIAT,PALIO,0,1,2024-02-02,2024,2
FIAT,UNO,1,3,2024-02-02,2024,2
VW,GOL,4,12,2024-02-02,2024,2
RENAULT,KWID,6046,9142,2024-02-02,2024,2
FIAT,MOBI,6288,10007,2024-02-02,2024,2
GM,ONIX_PLUS,3259,6818,2024-02-02,2024,2
VW,VIRTUS,2538,4910,2024-02-02,2024,2
RENAULT,SANDERO,398,837,2024-02-02,2024,2
PORSCHE,PANAMERA,27,52,2024-02-02,2024,2
TOYOTA,YARIS_SEDAN,1436,3121,2024-02-02,2024,2
HONDA,ACCORD,17,56,2024-02-02,2024,2
BMW,330E,42,66,2024-02-02,2024,2
MBENZ,CLA200,19,68,2024-02-02,2024,2
MBENZ,CLASSE_C,43,100,2024-02-02,2024,2
BMW,320I,252,489,2024-02-02,2024,2
VW,SANTANA,0,1,2024-02-02,2024,2
ROLLS_ROYCE,ROLLS_ROYCE,1,1,2024-02-02,2024,2
JAC,E-J7,0,3,2024-02-02,2024,2
HYUNDAI,IONIQ,0,3,2024-02-02,2024,2
BMW,218I,3,4,2024-02-02,2024,2
MBENZ,CLA35,3,7,2024-02-02,2024,2
MBENZ,CLA45,7,9,2024-02-02,2024,2
HYUNDAI,ELANTRA,0,1,2024-02-02,2024,2
BMW,420I,12,21,2024-02-02,2024,2
HONDA,CITY,914,1841,2024-02-02,2024,2
CAOA_CHERY,ARRIZO_6,1,17,2024-02-02,2024,2
VW,POLO_SEDAN,0,1,2024-02-02,2024,2
TOYOTA,COROLLA,2501,4643,2024-02-02,2024,2
BYD,SEAL,455,1066,2024-02-02,2024,2
NISSAN,SENTRA,356,664,2024-02-02,2024,2
VW,JETTA,277,501,2024-02-02,2024,2
NISSAN,VERSA,888,1826,2024-02-02,2024,2
HONDA,CIVIC,78,229,2024-02-02,2024,2
AUDI,A3_SEDAN,22,78,2024-02-02,2024,2
AUDI,A5,20,37,2024-02-02,2024,2
MBENZ,CLA200,22,22,2024-02-02,2024,2
GM,CRUZE_SEDAN,193,297,2024-02-02,2024,2
FORD,MUSTANG,14,44,2024-03-02,2024,3
PORSCHE,TAYCAN,10,41,2024-03-02,2024,3
GM,CORVETTE,6,23,2024-03-02,2024,3
HYUNDAI,CRETA,4317,13600,2024-03-02,2024,3
NISSAN,KICKS,5034,13015,2024-03-02,2024,3
VW,T_CROSS,5462,12858,2024-03-02,2024,3
FIAT,FASTBACK,3819,10704,2024-03-02,2024,3
JEEP,COMPASS,3971,11636,2024-03-02,2024,3
VW,NIVUS,3915,10703,2024-03-02,2024,3
JEEP,RENEGADE,3881,10402,2024-03-02,2024,3
HONDA,HR-V,3656,9706,2024-03-02,2024,3
TOYOTA,COROLLA_CROSS,3326,9287,2024-03-02,2024,3
GM,TRACKER,4711,12665,2024-03-02,2024,3
GM,CAMARO,11,49,2024-03-02,2024,3
FORD,BELINA,1,1,2024-03-02,2024,3
BMW,M3,28,60,2024-03-02,2024,3
PORSCHE,CAYMAN,29,73,2024-03-02,2024,3
PORSCHE,BOXSTER,94,220,2024-03-02,2024,3
PORSCHE,911,159,396,2024-03-02,2024,3
KIA,CARNIVAL,0,2,2024-03-02,2024,3
TOYOTA,SIENNA,0,7,2024-03-02,2024,3
CHRYSLER,PACIFICA,1,8,2024-03-02,2024,3
GM,SPIN,457,2312,2024-03-02,2024,3
FIAT,DOBLO,0,1,2024-03-02,2024,3
GM,BOLT,3,3,2024-03-02,2024,3
VW,QUANTUM,0,1,2024-03-02,2024,3
AUDI,RS6_AVANT,3,16,2024-03-02,2024,3
VW,SPACE_FOX,0,1,2024-03-02,2024,3
FIAT,PULSE,3038,8523,2024-03-02,2024,3
BMW,M2,24,49,2024-03-02,2024,3
CAOA_CHERY,TIGGO_5X,2464,6434,2024-03-02,2024,3
BMW,118i,11,13,2024-03-02,2024,3
BYD,SONG_PLUS,1450,4870,2024-03-02,2024,3
MBENZ,CLASSE_E,7,9,2024-03-02,2024,3
HONDA,CIVIC_TYPE-R,4,26,2024-03-02,2024,3
NISSAN,LEAF,24,25,2024-03-02,2024,3
TOYOTA,COROLLA_GR,3,12,2024-03-02,2024,3
PEUGEOT,E2008,8,339,2024-03-02,2024,3
VOLVO,XC40,84,357,2024-03-02,2024,3
PEUGEOT,2008,195,361,2024-03-02,2024,3
AUDI,Q5,159,425,2024-03-02,2024,3
LAND_ROVER,DISCOVERY,138,429,2024-03-02,2024,3
MITSUBISHI,PAJERO,159,437,2024-03-02,2024,3
CITROEN,C4_CACTUS,116,463,2024-03-02,2024,3
TOYOTA,RAV4,184,509,2024-03-02,2024,3
AUDI,Q3,227,545,2024-03-02,2024,3
FORD,BRONCO,219,579,2024-03-02,2024,3
RENAULT,DUSTER,2208,5546,2024-03-02,2024,3
GM,EQUINOX,232,614,2024-03-02,2024,3
BYD,YUAN_PLUS,224,723,2024-03-02,2024,3
VOLVO,XC60,282,733,2024-03-02,2024,3
VW,TIGUAN,348,912,2024-03-02,2024,3
CITROEN,C3_AIRCROSS,710,933,2024-03-02,2024,3
BMW,X1,502,1119,2024-03-02,2024,3
FORD,TERRITORY,128,1183,2024-03-02,2024,3
HONDA,ZR-V,619,1405,2024-03-02,2024,3
MITSUBISHI,ECLIPSE_CROSS,703,1768,2024-03-02,2024,3
CAOA_CHERY,TIGGO_8,615,2296,2024-03-02,2024,3
CAOA_CHERY,TIGGO_7,1745,2854,2024-03-02,2024,3
VW,TAOS,930,3092,2024-03-02,2024,3
JEEP,COMMANDER,1026,3217,2024-03-02,2024,3
TOYOTA,HILUX_SW4,1077,3554,2024-03-02,2024,3
GWM,HAVAL_H6,1097,3843,2024-03-02,2024,3
RENAULT,KARDIAN,616,654,2024-03-02,2024,3
TOYOTA,CAMRY,3,14,2024-03-02,2024,3
MBENZ,CLA200,42,64,2024-03-02,2024,3
BYD,HAN,0,25,2024-03-02,2024,3
VW,VIRTUS,3017,7926,2024-03-02,2024,3
GM,ONIX_PLUS,3986,10804,2024-03-02,2024,3
GM,PRISMA,0,1,2024-03-02,2024,3
FIAT,SIENA,1,1,2024-03-02,2024,3
VW,VOYAGE,3,3,2024-03-02,2024,3
RENAULT,LOGAN,140,421,2024-03-02,2024,3
HYUNDAI,HB20S,1221,5127,2024-03-02,2024,3
FIAT,CRONOS,1884,6466,2024-03-02,2024,3
AUDI,A3,57,103,2024-03-02,2024,3
GM,CRUZE_HB,34,129,2024-03-02,2024,3
RENAULT,SANDERO,396,1233,2024-03-02,2024,3
GWM,ORA_03,608,1892,2024-03-02,2024,3
HONDA,CITY_HATCH,912,2481,2024-03-02,2024,3
BYD,DOLPHIN_MINI,2469,2494,2024-03-02,2024,3
PEUGEOT,208,1129,4502,2024-03-02,2024,3
CITROEN,C3,1637,5031,2024-03-02,2024,3
BYD,DOLPHIN,1707,5332,2024-03-02,2024,3
TOYOTA,YARIS_HB,2151,5995,2024-03-02,2024,3
GM,ONIX,7753,17766,2024-03-02,2024,3
HYUNDAI,HB20,5288,18053,2024-03-02,2024,3
FIAT,ARGO,6850,18053,2024-03-02,2024,3
VW,POLO,11943,27263,2024-03-02,2024,3
GM,CHEVETTE,1,1,2024-03-02,2024,3
FIAT,PALIO,0,1,2024-03-02,2024,3
VW,UP,2,2,2024-03-02,2024,3
FIAT,UNO,0,3,2024-03-02,2024,3
BMW,I4,6,19,2024-03-02,2024,3
RENAULT,KWID,3992,13134,2024-03-02,2024,3
FIAT,MOBI,4658,14665,2024-03-02,2024,3
TOYOTA,YARIS_SEDAN,1444,4565,2024-03-02,2024,3
NISSAN,VERSA,1161,2987,2024-03-02,2024,3
VW,GOL,6,18,2024-03-02,2024,3
VW,POLO_SEDAN,0,1,2024-03-02,2024,3
LEXUS,ES300,7,29,2024-03-02,2024,3
HONDA,CITY,954,2795,2024-03-02,2024,3
PORSCHE,PANAMERA,11,63,2024-03-02,2024,3
HONDA,ACCORD,15,71,2024-03-02,2024,3
MBENZ,CLA200,8,76,2024-03-02,2024,3
BMW,330E,18,84,2024-03-02,2024,3
MBENZ,CLASSE_C,171,271,2024-03-02,2024,3
AUDI,A4,14,29,2024-03-02,2024,3
VW,SANTANA,0,1,2024-03-02,2024,3
VW,BORA,1,1,2024-03-02,2024,3
ROLLS_ROYCE,ROLLS_ROYCE,0,1,2024-03-02,2024,3
KIA,CERATO,1,1,2024-03-02,2024,3
HYUNDAI,ELANTRA,0,1,2024-03-02,2024,3
HYUNDAI,IONIQ,0,3,2024-03-02,2024,3
BMW,320I,290,779,2024-03-02,2024,3
MBENZ,CLA35,1,8,2024-03-02,2024,3
BYD,SEAL,350,1415,2024-03-02,2024,3
JAC,E-J7,4,7,2024-03-02,2024,3
TOYOTA,COROLLA,3166,7809,2024-03-02,2024,3
VW,JETTA,268,769,2024-03-02,2024,3
HONDA,CIVIC,104,333,2024-03-02,2024,3
AUDI,A3_SEDAN,41,119,2024-03-02,2024,3
GM,CRUZE_SEDAN,181,478,2024-03-02,2024,3
BMW,420I,19,40,2024-03-02,2024,3
CAOA_CHERY,ARRIZO_6,2,19,2024-03-02,2024,3
MBENZ,CLA45,8,17,2024-03-02,2024,3
BMW,218I,5,9,2024-03-02,2024,3
AUDI,A5,39,76,2024-03-02,2024,3
NISSAN,SENTRA,500,1162,2024-03-02,2024,3
KIA,CERATO,0,1,2024-04-02,2024,4
MBENZ,CLA35,1,9,2024-04-02,2024,4
HYUNDAI,ELANTRA,0,1,2024-04-02,2024,4
HYUNDAI,IONIQ,0,3,2024-04-02,2024,4
JAC,E-J7,2,9,2024-04-02,2024,4
MBENZ,CLA200,57,121,2024-04-02,2024,4
CAOA_CHERY,ARRIZO_6,3,22,2024-04-02,2024,4
MBENZ,CLA45,13,30,2024-04-02,2024,4
BMW,420I,10,50,2024-04-02,2024,4
AUDI,A5,24,100,2024-04-02,2024,4
AUDI,A3_SEDAN,34,153,2024-04-02,2024,4
HONDA,CIVIC,145,478,2024-04-02,2024,4
GM,CRUZE_SEDAN,116,594,2024-04-02,2024,4
VW,JETTA,274,1043,2024-04-02,2024,4
BMW,218I,2,11,2024-04-02,2024,4
ROLLS_ROYCE,ROLLS_ROYCE,0,1,2024-04-02,2024,4
BMW,I4,3,22,2024-04-02,2024,4
VW,SANTANA,0,1,2024-04-02,2024,4
GM,BOLT,1,4,2024-04-02,2024,4
VW,QUANTUM,0,1,2024-04-02,2024,4
AUDI,RS6_AVANT,8,24,2024-04-02,2024,4
VW,SPACE_FOX,0,1,2024-04-02,2024,4
FORD,BELINA,0,1,2024-04-02,2024,4
BMW,I7,4,12,2024-04-02,2024,4
TOYOTA,CAMRY,5,19,2024-04-02,2024,4
NISSAN,SENTRA,380,1542,2024-04-02,2024,4
BYD,HAN,1,26,2024-04-02,2024,4
LEXUS,ES300,8,37,2024-04-02,2024,4
AUDI,A4,10,39,2024-04-02,2024,4
MBENZ,CLA200,3,79,2024-04-02,2024,4
HONDA,ACCORD,13,84,2024-04-02,2024,4
BMW,330E,15,99,2024-04-02,2024,4
PORSCHE,PANAMERA,51,114,2024-04-02,2024,4
MBENZ,CLASSE_C,133,404,2024-04-02,2024,4
BMW,320I,410,1189,2024-04-02,2024,4
VW,BORA,0,1,2024-04-02,2024,4
BYD,SEAL,283,1698,2024-04-02,2024,4
FIAT,CRONOS,3403,9869,2024-04-02,2024,4
VW,POLO_SEDAN,0,1,2024-04-02,2024,4
PEUGEOT,208,1472,5974,2024-04-02,2024,4
CITROEN,C3,1537,6567,2024-04-02,2024,4
BYD,DOLPHIN,1619,6950,2024-04-02,2024,4
TOYOTA,YARIS_HB,2227,8222,2024-04-02,2024,4
HYUNDAI,HB20,8194,26247,2024-04-02,2024,4
FIAT,ARGO,8599,26652,2024-04-02,2024,4
GM,ONIX,9087,26853,2024-04-02,2024,4
BYD,DOLPHIN_MINI,3143,5636,2024-04-02,2024,4
VW,POLO,12434,39697,2024-04-02,2024,4
FIAT,PALIO,1,2,2024-04-02,2024,4
VW,UP,1,3,2024-04-02,2024,4
FIAT,UNO,3,6,2024-04-02,2024,4
VW,GOL,7,25,2024-04-02,2024,4
RENAULT,KWID,5185,18319,2024-04-02,2024,4
FIAT,MOBI,5420,20085,2024-04-02,2024,4
FIAT,DOBLO,0,1,2024-04-02,2024,4
GM,CHEVETTE,0,1,2024-04-02,2024,4
TOYOTA,COROLLA,3104,10913,2024-04-02,2024,4
GWM,ORA_03,672,2564,2024-04-02,2024,4
GM,CRUZE_HB,13,142,2024-04-02,2024,4
HONDA,CITY,1004,3799,2024-04-02,2024,4
NISSAN,VERSA,991,3977,2024-04-02,2024,4
TOYOTA,YARIS_SEDAN,1670,6235,2024-04-02,2024,4
VW,VIRTUS,2456,10381,2024-04-02,2024,4
GM,ONIX_PLUS,7049,17852,2024-04-02,2024,4
GM,PRISMA,0,1,2024-04-02,2024,4
FORD,KA_SEDAN,1,1,2024-04-02,2024,4
RENAULT,SANDERO,365,1598,2024-04-02,2024,4
FIAT,SIENA,1,2,2024-04-02,2024,4
RENAULT,LOGAN,675,1096,2024-04-02,2024,4
HYUNDAI,HB20S,2065,7192,2024-04-02,2024,4
MBENZ,CLASSE_A,12,19,2024-04-02,2024,4
BMW,118i,8,21,2024-04-02,2024,4
NISSAN,LEAF,0,25,2024-04-02,2024,4
HONDA,CIVIC_TYPE-R,9,35,2024-04-02,2024,4
AUDI,A3,27,130,2024-04-02,2024,4
VW,VOYAGE,1,4,2024-04-02,2024,4
GM,SPIN,2321,4633,2024-04-02,2024,4
HONDA,CITY_HATCH,1004,3485,2024-04-02,2024,4
TOYOTA,SIENNA,2,9,2024-04-02,2024,4
JEEP,COMMANDER,1093,4310,2024-04-02,2024,4
VW,TAOS,795,3887,2024-04-02,2024,4
CAOA_CHERY,TIGGO_8,697,2993,2024-04-02,2024,4
MITSUBISHI,ECLIPSE_CROSS,723,2491,2024-04-02,2024,4
RENAULT,KARDIAN,1581,2235,2024-04-02,2024,4
CITROEN,C3_AIRCROSS,1120,2053,2024-04-02,2024,4
HONDA,ZR-V,544,1949,2024-04-02,2024,4
FORD,TERRITORY,431,1614,2024-04-02,2024,4
BMW,X1,339,1457,2024-04-02,2024,4
VW,TIGUAN,349,1261,2024-04-02,2024,4
VOLVO,XC60,204,937,2024-04-02,2024,4
BYD,YUAN_PLUS,196,919,2024-04-02,2024,4
GM,EQUINOX,233,847,2024-04-02,2024,4
FORD,BRONCO,175,754,2024-04-02,2024,4
TOYOTA,RAV4,215,724,2024-04-02,2024,4
MITSUBISHI,PAJERO,200,637,2024-04-02,2024,4
PEUGEOT,2008,245,606,2024-04-02,2024,4
CITROEN,C4_CACTUS,121,584,2024-04-02,2024,4
LAND_ROVER,DISCOVERY,131,560,2024-04-02,2024,4
AUDI,Q5,122,547,2024-04-02,2024,4
PORSCHE,MACAN,122,439,2024-04-02,2024,4
GM,TRAILBLAZER,240,428,2024-04-02,2024,4
CHRYSLER,PACIFICA,1,9,2024-04-02,2024,4
TOYOTA,HILUX_SW4,1561,5115,2024-04-02,2024,4
GWM,HAVAL_H6,1609,5452,2024-04-02,2024,4
AUDI,Q3,215,760,2024-04-02,2024,4
BYD,SONG_PLUS,1699,6569,2024-04-02,2024,4
BYD,D1,8,8,2024-04-02,2024,4
CAOA_CHERY,TIGGO_7,3026,5880,2024-04-02,2024,4
PORSCHE,911,205,601,2024-04-02,2024,4
PORSCHE,BOXSTER,46,266,2024-04-02,2024,4
PORSCHE,CAYMAN,28,101,2024-04-02,2024,4
BMW,M3,26,86,2024-04-02,2024,4
GM,CAMARO,9,58,2024-04-02,2024,4
FORD,MUSTANG,4,48,2024-04-02,2024,4
PORSCHE,TAYCAN,6,47,2024-04-02,2024,4
GM,CORVETTE,10,33,2024-04-02,2024,4
VW,T_CROSS,6224,19082,2024-04-02,2024,4
BMW,M2,32,81,2024-04-02,2024,4
GM,TRACKER,5670,18335,2024-04-02,2024,4
CAOA_CHERY,TIGGO_5X,2731,9165,2024-04-02,2024,4
HYUNDAI,CRETA,5335,18935,2024-04-02,2024,4
FIAT,PULSE,3539,12062,2024-04-02,2024,4
TOYOTA,COROLLA_CROSS,3754,13041,2024-04-02,2024,4
FIAT,FASTBACK,3885,14589,2024-04-02,2024,4
HONDA,HR-V,4285,13991,2024-04-02,2024,4
JEEP,RENEGADE,4382,14784,2024-04-02,2024,4
JEEP,COMPASS,3914,15550,2024-04-02,2024,4
VW,NIVUS,5259,15962,2024-04-02,2024,4
NISSAN,KICKS,4582,17596,2024-04-02,2024,4
RENAULT,DUSTER,2070,7616,2024-04-02,2024,4
PORSCHE,TAYCAN,14,61,2024-05-02,2024,5
FORD,MUSTANG,20,68,2024-05-02,2024,5
GM,CAMARO,10,68,2024-05-02,2024,5
BMW,M2,26,107,2024-05-02,2024,5
BMW,M3,12,98,2024-05-02,2024,5
GM,TRACKER,4613,22948,2024-05-02,2024,5
VW,T_CROSS,6501,25583,2024-05-02,2024,5
HYUNDAI,CRETA,5739,24673,2024-05-02,2024,5
NISSAN,KICKS,5910,23505,2024-05-02,2024,5
VW,NIVUS,4546,20507,2024-05-02,2024,5
PORSCHE,CAYMAN,28,129,2024-05-02,2024,5
JEEP,RENEGADE,4173,18957,2024-05-02,2024,5
GM,CORVETTE,11,44,2024-05-02,2024,5
PORSCHE,BOXSTER,47,313,2024-05-02,2024,5
FORD,BELINA,0,1,2024-05-02,2024,5
BYD,D1,0,8,2024-05-02,2024,5
CHRYSLER,PACIFICA,1,10,2024-05-02,2024,5
TOYOTA,SIENNA,3,12,2024-05-02,2024,5
GM,SPIN,2529,7162,2024-05-02,2024,5
HONDA,FIT,1,1,2024-05-02,2024,5
FIAT,DOBLO,0,1,2024-05-02,2024,5
GM,BOLT,10,14,2024-05-02,2024,5
VW,QUANTUM,0,1,2024-05-02,2024,5
AUDI,RS6_AVANT,3,27,2024-05-02,2024,5
VW,SPACE_FOX,0,1,2024-05-02,2024,5
BMW,I5,4,14,2024-05-02,2024,5
TOYOTA,CAMRY,2,21,2024-05-02,2024,5
BYD,HAN,0,26,2024-05-02,2024,5
JEEP,COMPASS,3282,18831,2024-05-02,2024,5
PORSCHE,911,116,717,2024-05-02,2024,5
FIAT,FASTBACK,3589,18178,2024-05-02,2024,5
FORD,BRONCO,154,908,2024-05-02,2024,5
TOYOTA,COROLLA_CROSS,4565,17606,2024-05-02,2024,5
BMW,X3,171,543,2024-05-02,2024,5
AUDI,Q5,85,632,2024-05-02,2024,5
CITROEN,C4_CACTUS,64,648,2024-05-02,2024,5
GM,TRAILBLAZER,253,681,2024-05-02,2024,5
PEUGEOT,2008,92,698,2024-05-02,2024,5
LAND_ROVER,DISCOVERY,143,703,2024-05-02,2024,5
MITSUBISHI,PAJERO,165,802,2024-05-02,2024,5
BMW,I4,6,28,2024-05-02,2024,5
AUDI,Q3,179,939,2024-05-02,2024,5
GM,EQUINOX,163,1010,2024-05-02,2024,5
TOYOTA,RAV4,357,1081,2024-05-02,2024,5
BYD,YUAN_PLUS,193,1112,2024-05-02,2024,5
VOLVO,XC60,267,1204,2024-05-02,2024,5
VW,TIGUAN,313,1574,2024-05-02,2024,5
HONDA,HR-V,3660,17651,2024-05-02,2024,5
BMW,X1,439,1882,2024-05-02,2024,5
HONDA,ZR-V,491,2439,2024-05-02,2024,5
CITROEN,C3_AIRCROSS,845,2898,2024-05-02,2024,5
MITSUBISHI,ECLIPSE_CROSS,734,3225,2024-05-02,2024,5
RENAULT,KARDIAN,1203,3438,2024-05-02,2024,5
CAOA_CHERY,TIGGO_8,774,3767,2024-05-02,2024,5
VW,TAOS,1235,5122,2024-05-02,2024,5
JEEP,COMMANDER,1176,5489,2024-05-02,2024,5
TOYOTA,HILUX_SW4,1063,6177,2024-05-02,2024,5
GWM,HAVAL_H6,1438,6890,2024-05-02,2024,5
CAOA_CHERY,TIGGO_7,1694,7574,2024-05-02,2024,5
BYD,SONG_PLUS,1560,8128,2024-05-02,2024,5
RENAULT,DUSTER,1189,8804,2024-05-02,2024,5
CAOA_CHERY,TIGGO_5X,2446,11611,2024-05-02,2024,5
FIAT,PULSE,3084,15146,2024-05-02,2024,5
FORD,TERRITORY,435,2049,2024-05-02,2024,5
LEXUS,ES300,8,45,2024-05-02,2024,5
BYD,SEAL,213,1910,2024-05-02,2024,5
MBENZ,CLA200,0,79,2024-05-02,2024,5
VW,VOYAGE,1,5,2024-05-02,2024,5
RENAULT,LOGAN,85,1181,2024-05-02,2024,5
HYUNDAI,HB20S,3130,10322,2024-05-02,2024,5
FIAT,CRONOS,3494,13363,2024-05-02,2024,5
BMW,118i,4,25,2024-05-02,2024,5
NISSAN,LEAF,1,26,2024-05-02,2024,5
MBENZ,CLASSE_A,7,26,2024-05-02,2024,5
HONDA,CIVIC_TYPE-R,3,38,2024-05-02,2024,5
AUDI,A3,29,159,2024-05-02,2024,5
GM,CRUZE_HB,19,161,2024-05-02,2024,5
RENAULT,SANDERO,280,1878,2024-05-02,2024,5
HONDA,CITY_HATCH,957,4442,2024-05-02,2024,5
PEUGEOT,208,1531,7505,2024-05-02,2024,5
BYD,DOLPHIN_MINI,2104,7734,2024-05-02,2024,5
FIAT,SIENA,1,3,2024-05-02,2024,5
BYD,DOLPHIN,1145,8095,2024-05-02,2024,5
TOYOTA,YARIS_HB,1757,9979,2024-05-02,2024,5
FIAT,ARGO,5552,32204,2024-05-02,2024,5
HYUNDAI,HB20,6691,32938,2024-05-02,2024,5
GM,ONIX,7901,34752,2024-05-02,2024,5
VW,POLO,8484,48181,2024-05-02,2024,5
TOYOTA,ETIOS_HB,1,1,2024-05-02,2024,5
GM,CELTA,1,1,2024-05-02,2024,5
GM,CHEVETTE,1,2,2024-05-02,2024,5
FIAT,PALIO,0,2,2024-05-02,2024,5
VW,UP,0,3,2024-05-02,2024,5
FIAT,UNO,1,7,2024-05-02,2024,5
VW,GOL,3,28,2024-05-02,2024,5
RENAULT,KWID,2797,21116,2024-05-02,2024,5
FIAT,MOBI,6148,26233,2024-05-02,2024,5
CITROEN,C3,1580,8146,2024-05-02,2024,5
AUDI,A4,21,60,2024-05-02,2024,5
FORD,KA_SEDAN,0,1,2024-05-02,2024,5
GM,ONIX_PLUS,5517,23369,2024-05-02,2024,5
HONDA,ACCORD,16,100,2024-05-02,2024,5
BMW,330E,10,109,2024-05-02,2024,5
PORSCHE,PANAMERA,56,170,2024-05-02,2024,5
MBENZ,CLASSE_C,115,519,2024-05-02,2024,5
BMW,320I,470,1659,2024-05-02,2024,5
VW,BORA,0,1,2024-05-02,2024,5
ROLLS_ROYCE,ROLLS_ROYCE,0,1,2024-05-02,2024,5
KIA,CERATO,0,1,2024-05-02,2024,5
HYUNDAI,ELANTRA,0,1,2024-05-02,2024,5
TESLA,MODEL_3,1,2,2024-05-02,2024,5
HYUNDAI,IONIQ,0,3,2024-05-02,2024,5
JAC,E-J7,2,11,2024-05-02,2024,5
BMW,218I,1,12,2024-05-02,2024,5
MBENZ,CLA35,5,14,2024-05-02,2024,5
GM,PRISMA,0,1,2024-05-02,2024,5
